ID,fi,lamda,h,X,Y,Z,rp,s2
3484,75,45,100000,1189243.903,1189243.903,6235358.265,1681844.857,1.03170287
3485,75,45,200000,1207545.173,1207545.173,6331950.848,1707726.761,1.063900466
3486,75,45,300000,1225846.444,1225846.444,6428543.43,1733608.666,1.096592788
3487,75,45,400000,1244147.714,1244147.714,6525136.013,1759490.57,1.129779836
3488,75,45,500000,1262448.984,1262448.984,6621728.596,1785372.475,1.16346161
3489,75,45,750000,1308202.159,1308202.159,6863210.052,1850077.236,1.24983047
3490,75,45,1000000,1353955.335,1353955.335,7104691.509,1914781.997,1.339291367
3491,75,45,2500000,1628474.388,1628474.388,8553580.248,2303010.565,1.940989517
3492,75,45,5000000,2086006.142,2086006.142,10968394.81,2950058.178,3.191182701
3493,75,45,6000000,2269018.844,2269018.844,11934320.64,3208877.223,3.777837002
3494,75,45,7000000,2452031.546,2452031.546,12900246.47,3467696.268,4.413963889
3495,75,45,8000000,2635044.248,2635044.248,13866172.29,3726515.313,5.099563362
3496,75,45,9000000,2818056.95,2818056.95,14832098.12,3985334.358,5.834635423
3497,75,45,10000000,3001069.652,3001069.652,15798023.95,4244153.403,6.61918007
3498,75,45,15000000,3916133.161,3916133.161,20627653.08,5538248.629,11.2839921
3499,75,45,20000000,4831196.671,4831196.671,25457282.21,6832343.854,17.18561881
3500,75,45,25000000,5746260.18,5746260.18,30286911.34,8126439.08,24.32406017
3501,75,45,30000000,6661323.69,6661323.69,35116540.47,9420534.305,32.69931621
3502,75,45,35000000,7576387.199,7576387.199,39946169.6,10714629.53,42.31138691
3503,75,45,40000000,8491450.709,8491450.709,44775798.73,12008724.76,53.16027228
3504,75,45,50000000,10321577.73,10321577.73,54435057,14596915.21,78.56848702
3505,75,45,75000000,14896895.27,14896895.27,78583202.65,21067391.34,163.7332805
3506,75,45,100000000,19472212.82,19472212.82,102731348.3,27537867.46,279.8184407
3507,75,45,200000000,37773483.01,37773483.01,199323930.9,53419771.97,1053.362748
3508,75,45,300000000,56074753.2,56074753.2,295916513.6,79301676.48,2321.632922
3509,75,45,350000000,65225388.3,65225388.3,344212804.9,92242628.74,3141.290209
3510,75,45,400000000,74376023.39,74376023.39,392509096.2,105183581,4084.628963
3511,75,45,500000000,92677293.58,92677293.58,489101678.8,131065485.5,6342.35087
3512,75,45,750000000,138430469.1,138430469.1,730583135.4,195770246.8,14151.08131
3513,75,45,1000000000,184183644.5,184183644.5,972064592,260475008.1,25051.84841
3514,76,45,-1000000,923463.5534,923463.5534,5196417.807,1305974.682,0.710173657
3515,76,45,-750000,966229.7066,966229.7066,5438991.738,1366455.155,0.777991925
3516,76,45,-500000,1008995.86,1008995.86,5681565.67,1426935.629,0.848902405
3517,76,45,-400000,1026102.321,1026102.321,5778595.242,1451127.819,0.878132416
3518,76,45,-300000,1043208.782,1043208.782,5875624.815,1475320.008,0.907857181
3519,76,45,-200000,1060315.244,1060315.244,5972654.388,1499512.198,0.9380767
3520,76,45,-100000,1077421.705,1077421.705,6069683.96,1523704.388,0.968790973
3521,76,45,-50000,1085974.936,1085974.936,6118198.747,1535800.482,0.984333642
3522,76,45,-10000,1092817.52,1092817.52,6157010.576,1545477.358,0.996856833
3523,76,45,-1000,1094357.102,1094357.102,6165743.237,1547654.655,0.999685461
3524,76,45,-500,1094442.634,1094442.634,6166228.385,1547775.616,0.999842724
3525,76,45,-100,1094511.06,1094511.06,6166616.503,1547872.385,0.999968544
3526,76,45,100,1094545.273,1094545.273,6166810.563,1547920.769,1.000031457
3527,76,45,500,1094613.699,1094613.699,6167198.681,1548017.538,1.000157288
3528,76,45,1000,1094699.231,1094699.231,6167683.829,1548138.499,1.000314589
3529,76,45,10000,1096238.812,1096238.812,6176416.49,1550315.796,1.003148114
3530,76,45,50000,1103081.397,1103081.397,6215228.319,1559992.672,1.015790046
3531,76,45,100000,1111634.628,1111634.628,6263743.106,1572088.767,1.031703781
3532,76,45,200000,1128741.089,1128741.089,6360772.678,1596280.956,1.063902315
3533,76,45,300000,1145847.55,1145847.55,6457802.251,1620473.146,1.096595604
3534,76,45,400000,1162954.011,1162954.011,6554831.823,1644665.335,1.129783647
3535,76,45,500000,1180060.473,1180060.473,6651861.396,1668857.525,1.163466443
3536,76,45,750000,1222826.626,1222826.626,6894435.328,1729337.999,1.249837982
3537,76,45,1000000,1265592.779,1265592.779,7137009.259,1789818.473,1.339301734
3538,76,45,2500000,1522189.699,1522189.699,8592452.849,2152701.316,1.94102069
3539,76,45,5000000,1949851.231,1949851.231,11018192.16,2757506.055,3.191262569
3540,76,45,6000000,2120915.844,2120915.844,11988487.89,2999427.951,3.777941253
3541,76,45,7000000,2291980.457,2291980.457,12958783.62,3241349.846,4.414095328
3542,76,45,8000000,2463045.069,2463045.069,13929079.34,3483271.742,5.099724792
3543,76,45,9000000,2634109.682,2634109.682,14899375.07,3725193.638,5.834829647
3544,76,45,10000000,2805174.295,2805174.295,15869670.8,3967115.533,6.619409892
3545,76,45,15000000,3660497.36,3660497.36,20721149.43,5176725.011,11.28444197
3546,76,45,20000000,4515820.424,4515820.424,25572628.06,6386334.489,17.1863588
3547,76,45,25000000,5371143.489,5371143.489,30424106.69,7595943.967,24.32516038
3548,76,45,30000000,6226466.553,6226466.553,35275585.32,8805553.445,32.70084672
3549,76,45,35000000,7081789.618,7081789.618,40127063.95,10015162.92,42.31341781
3550,76,45,40000000,7937112.682,7937112.682,44978542.58,11224772.4,53.16287365
3551,76,45,50000000,9647758.811,9647758.811,54681499.85,13643991.36,78.5724396
3552,76,45,75000000,13924374.13,13924374.13,78938893,19692038.75,163.7418377
3553,76,45,100000000,18200989.46,18200989.46,103196286.2,25740086.14,279.8333546
3554,76,45,200000000,35307450.75,35307450.75,200225858.8,49932275.7,1053.420611
3555,76,45,300000000,52413912.04,52413912.04,297255431.4,74124465.26,2321.761768
3556,76,45,350000000,60967142.68,60967142.68,345770217.7,86220560.04,3141.46506
3557,76,45,400000000,69520373.32,69520373.32,394285004,98316654.82,4084.856827
3558,76,45,500000000,86626834.61,86626834.61,491314576.7,122508844.4,6342.705787
3559,76,45,750000000,129392987.8,129392987.8,733888508.2,182989318.3,14151.87651
3560,76,45,1000000000,172159141.1,172159141.1,976462439.8,243469792.2,25053.25911
3561,77,45,-1000000,858709.6712,858709.6712,5218403.202,1214398.863,0.710166574
3562,77,45,-750000,898475.7752,898475.7752,5461995.718,1270636.627,0.777986366
3563,77,45,-500000,938241.8792,938241.8792,5705588.235,1326874.39,0.848898535
3564,77,45,-400000,954148.3208,954148.3208,5803025.241,1349369.496,0.878129268
3565,77,45,-300000,970054.7624,970054.7624,5900462.247,1371864.601,0.90785478
3566,77,45,-200000,985961.204,985961.204,5997899.254,1394359.707,0.938075073
3567,77,45,-100000,1001867.646,1001867.646,6095336.26,1416854.812,0.968790147
3568,77,45,-50000,1009820.866,1009820.866,6144054.764,1428102.365,0.984333226
3569,77,45,-10000,1016183.443,1016183.443,6183029.566,1437100.407,0.99685675
3570,77,45,-1000,1017615.023,1017615.023,6191798.897,1439124.966,0.999685452
3571,77,45,-500,1017694.555,1017694.555,6192286.082,1439237.442,0.99984272
3572,77,45,-100,1017758.181,1017758.181,6192675.83,1439327.422,0.999968543
3573,77,45,100,1017789.994,1017789.994,6192870.704,1439372.413,1.000031457
3574,77,45,500,1017853.619,1017853.619,6193260.452,1439462.393,1.000157292
3575,77,45,1000,1017933.152,1017933.152,6193747.637,1439574.869,1.000314597
3576,77,45,10000,1019364.731,1019364.731,6202516.968,1441599.428,1.003148198
3577,77,45,50000,1025727.308,1025727.308,6241491.77,1450597.47,1.015790469
3578,77,45,100000,1033680.529,1033680.529,6290210.273,1461845.023,1.031704633
3579,77,45,200000,1049586.97,1049586.97,6387647.28,1484340.128,1.063904047
3580,77,45,300000,1065493.412,1065493.412,6485084.286,1506835.234,1.096598241
3581,77,45,400000,1081399.854,1081399.854,6582521.293,1529330.339,1.129787215
3582,77,45,500000,1097306.295,1097306.295,6679958.299,1551825.445,1.163470969
3583,77,45,750000,1137072.399,1137072.399,6923550.816,1608063.208,1.249845017
3584,77,45,1000000,1176838.503,1176838.503,7167143.332,1664300.972,1.339311442
3585,77,45,2500000,1415435.127,1415435.127,8628698.429,2001727.553,1.941049883
3586,77,45,5000000,1813096.167,1813096.167,11064623.59,2564105.189,3.191337363
3587,77,45,6000000,1972160.583,1972160.583,12038993.66,2789056.244,3.778038882
3588,77,45,7000000,2131224.999,2131224.999,13013363.72,3014007.298,4.414218416
3589,77,45,8000000,2290289.415,2290289.415,13987733.79,3238958.352,5.099875966
3590,77,45,9000000,2449353.831,2449353.831,14962103.85,3463909.407,5.835011531
3591,77,45,10000000,2608418.247,2608418.247,15936473.91,3688860.461,6.619625111
3592,77,45,15000000,3403740.327,3403740.327,20808324.24,4813615.733,11.28486324
3593,77,45,20000000,4199062.406,4199062.406,25680174.56,5938371.004,17.18705176
3594,77,45,25000000,4994384.486,4994384.486,30552024.89,7063126.276,24.32619067
3595,77,45,30000000,5789706.566,5789706.566,35423875.21,8187881.548,32.70227995
3596,77,45,35000000,6585028.646,6585028.646,40295725.53,9312636.82,42.31531963
3597,77,45,40000000,7380350.726,7380350.726,45167575.86,10437392.09,53.16530968
3598,77,45,50000000,8970994.885,8970994.885,54911276.51,12686902.63,78.57614095
3599,77,45,75000000,12947605.28,12947605.28,79270528.13,18310678.99,163.7498509
3600,77,45,100000000,16924215.68,16924215.68,103629779.7,23934455.35,279.8473204
3601,77,45,200000000,32830657.28,32830657.28,201066786.2,46429560.79,1053.474795
3602,77,45,300000000,48737098.88,48737098.88,298503792.7,68924666.22,2321.882423
3603,77,45,350000000,56690319.67,56690319.67,347222295.9,80172218.94,3141.628795
3604,77,45,400000000,64643540.47,64643540.47,395940799.2,91419771.66,4085.070206
3605,77,45,500000000,80549982.07,80549982.07,493377805.7,113914877.1,6343.038142
3606,77,45,750000000,120316086.1,120316086.1,736970321.9,170152640.7,14152.62116
3607,77,45,1000000000,160082190,160082190,980562838.1,226390404.3,25054.58013
3608,78,45,-1000000,793688.3778,793688.3778,5238788.9,1122444.868,0.710159979
3609,78,45,-750000,830442.3194,830442.3194,5483325.8,1174422.791,0.777981191
3610,78,45,-500000,867196.261,867196.261,5727862.7,1226400.714,0.848894932
3611,78,45,-400000,881897.8377,881897.8377,5825677.46,1247191.883,0.878126337
3612,78,45,-300000,896599.4143,896599.4143,5923492.22,1267983.052,0.907852546
3613,78,45,-200000,911300.9909,911300.9909,6021306.98,1288774.221,0.938073559
3614,78,45,-100000,926002.5676,926002.5676,6119121.74,1309565.39,0.968789377
3615,78,45,-50000,933353.3559,933353.3559,6168029.12,1319960.974,0.984332838
3616,78,45,-10000,939233.9866,939233.9866,6207155.024,1328277.442,0.996856672
3617,78,45,-1000,940557.1285,940557.1285,6215958.353,1330148.647,0.999685444
3618,78,45,-500,940630.6364,940630.6364,6216447.427,1330252.603,0.999842716
3619,78,45,-100,940689.4427,940689.4427,6216838.686,1330335.768,0.999968542
3620,78,45,100,940718.8458,940718.8458,6217034.315,1330377.35,1.000031458
3621,78,45,500,940777.6521,940777.6521,6217425.574,1330460.515,1.000157296
3622,78,45,1000,940851.16,940851.16,6217914.648,1330564.471,1.000314605
3623,78,45,10000,942174.3019,942174.3019,6226717.976,1332435.676,1.003148277
3624,78,45,50000,948054.9326,948054.9326,6265843.88,1340752.144,1.015790863
3625,78,45,100000,955405.7209,955405.7209,6314751.26,1351147.728,1.031705427
3626,78,45,200000,970107.2975,970107.2975,6412566.021,1371938.897,1.063905659
3627,78,45,300000,984808.8742,984808.8742,6510380.781,1392730.066,1.096600696
3628,78,45,400000,999510.4508,999510.4508,6608195.541,1413521.235,1.129790537
3629,78,45,500000,1014212.027,1014212.027,6706010.301,1434312.404,1.163475183
3630,78,45,750000,1050965.969,1050965.969,6950547.201,1486290.327,1.249851567
3631,78,45,1000000,1087719.911,1087719.911,7195084.101,1538268.25,1.33932048
3632,78,45,2500000,1308243.56,1308243.56,8662305.502,1850135.786,1.941077061
3633,78,45,5000000,1675782.977,1675782.977,11107674.5,2369915.013,3.191406992
3634,78,45,6000000,1822798.743,1822798.743,12085822.1,2577826.704,3.778129768
3635,78,45,7000000,1969814.509,1969814.509,13063969.71,2785738.395,4.414333003
3636,78,45,8000000,2116830.276,2116830.276,14042117.31,2993650.086,5.100016697
3637,78,45,9000000,2263846.042,2263846.042,15020264.91,3201561.776,5.835180851
3638,78,45,10000000,2410861.809,2410861.809,15998412.51,3409473.467,6.619825464
3639,78,45,15000000,3145940.641,3145940.641,20889150.51,4449031.921,11.28525542
3640,78,45,20000000,3881019.474,3881019.474,25779888.52,5488590.375,17.18769685
3641,78,45,25000000,4616098.306,4616098.306,30670626.52,6528148.829,24.32714977
3642,78,45,30000000,5351177.138,5351177.138,35561364.52,7567707.283,32.70361417
3643,78,45,35000000,6086255.971,6086255.971,40452102.53,8607265.738,42.31709004
3644,78,45,40000000,6821334.803,6821334.803,45342840.53,9646824.192,53.1675774
3645,78,45,50000000,8291492.468,8291492.468,55124316.54,11725941.1,78.57958656
3646,78,45,75000000,11966886.63,11966886.63,79578006.56,16923733.37,163.7573104
3647,78,45,100000000,15642280.79,15642280.79,104031696.6,22121525.64,279.8603212
3648,78,45,200000000,30343857.44,30343857.44,201846456.6,42912694.72,1053.525235
3649,78,45,300000000,45045434.08,45045434.08,299661216.7,63703863.8,2321.994741
3650,78,45,350000000,52396222.41,52396222.41,348568596.8,74099448.35,3141.781216
3651,78,45,400000000,59747010.73,59747010.73,397475976.8,84495032.89,4085.268839
3652,78,45,500000000,74448587.38,74448587.38,495290736.9,105286202,6343.34753
3653,78,45,750000000,111202529,111202529,739827637.1,157264124.7,14153.31435
3654,78,45,1000000000,147956470.6,147956470.6,984364537.2,209242047.4,25055.80987
3655,79,45,-1000000,728419.864,728419.864,5257568.271,1030141.251,0.710153882
3656,79,45,-750000,762150.4477,762150.4477,5502975.067,1077843.5,0.777976407
3657,79,45,-500000,795881.0313,795881.0313,5748381.863,1125545.748,0.848891601
3658,79,45,-400000,809373.2647,809373.2647,5846544.581,1144626.648,0.878123627
3659,79,45,-300000,822865.4982,822865.4982,5944707.3,1163707.548,0.907850479
3660,79,45,-200000,836357.7317,836357.7317,6042870.018,1182788.447,0.938072159
3661,79,45,-100000,849849.9651,849849.9651,6141032.737,1201869.347,0.968788666
3662,79,45,-50000,856596.0818,856596.0818,6190114.096,1211409.796,0.98433248
3663,79,45,-10000,861992.9752,861992.9752,6229379.183,1219042.156,0.996856599
3664,79,45,-1000,863207.2762,863207.2762,6238213.828,1220759.437,0.999685437
3665,79,45,-500,863274.7374,863274.7374,6238704.641,1220854.842,0.999842712
3666,79,45,-100,863328.7063,863328.7063,6239097.292,1220931.165,0.999968541
3667,79,45,100,863355.6908,863355.6908,6239293.618,1220969.327,1.000031459
3668,79,45,500,863409.6597,863409.6597,6239686.268,1221045.651,1.0001573
3669,79,45,1000,863477.1209,863477.1209,6240177.082,1221141.055,1.000314612
3670,79,45,10000,864691.4219,864691.4219,6249011.727,1222858.336,1.003148349
3671,79,45,50000,870088.3153,870088.3153,6288276.814,1230490.696,1.015791227
3672,79,45,100000,876834.432,876834.432,6337358.173,1240031.146,1.031706161
3673,79,45,200000,890326.6655,890326.6655,6435520.892,1259112.045,1.06390715
3674,79,45,300000,903818.8989,903818.8989,6533683.61,1278192.945,1.096602965
3675,79,45,400000,917311.1324,917311.1324,6631846.328,1297273.844,1.129793608
3676,79,45,500000,930803.3658,930803.3658,6730009.047,1316354.744,1.163479078
3677,79,45,750000,964533.9495,964533.9495,6975415.842,1364056.993,1.249857622
3678,79,45,1000000,998264.5331,998264.5331,7220822.638,1411759.242,1.339328836
3679,79,45,2500000,1200648.035,1200648.035,8693263.413,1697972.735,1.941102189
3680,79,45,5000000,1537953.871,1537953.871,11147331.37,2174995.223,3.191471369
3681,79,45,6000000,1672876.206,1672876.206,12128958.56,2365804.218,3.778213799
3682,79,45,7000000,1807798.54,1807798.54,13110585.74,2556613.214,4.414438948
3683,79,45,8000000,1942720.875,1942720.875,14092212.92,2747422.209,5.100146815
3684,79,45,9000000,2077643.209,2077643.209,15073840.11,2938231.205,5.835337401
3685,79,45,10000000,2212565.544,2212565.544,16055467.29,3129040.2,6.620010706
3686,79,45,15000000,2887177.217,2887177.217,20963603.21,4083085.177,11.28561801
3687,79,45,20000000,3561788.889,3561788.889,25871739.12,5037130.154,17.18829328
3688,79,45,25000000,4236400.562,4236400.562,30779875.04,5991175.131,24.32803652
3689,79,45,30000000,4911012.235,4911012.235,35688010.96,6945220.107,32.70484773
3690,79,45,35000000,5585623.908,5585623.908,40596146.88,7899265.084,42.3187269
3691,79,45,40000000,6260235.58,6260235.58,45504282.79,8853310.061,53.16967404
3692,79,45,50000000,7609458.926,7609458.926,55320554.63,10761400.02,78.58277222
3693,79,45,75000000,10982517.29,10982517.29,79861234.21,15531624.9,163.7642071
3694,79,45,100000000,14355575.65,14355575.65,104401913.8,20301849.78,279.8723412
3695,79,45,200000000,27847809.11,27847809.11,202564632.1,39382749.32,1053.571869
3696,79,45,300000000,41340042.56,41340042.56,300727350.5,58463648.86,2322.098584
3697,79,45,350000000,48086159.29,48086159.29,349808709.7,68004098.63,3141.922137
3698,79,45,400000000,54832276.02,54832276.02,398890068.8,77544548.4,4085.452486
3699,79,45,500000000,68324509.47,68324509.47,497052787.2,96625447.93,6343.633575
3700,79,45,750000000,102055093.1,102055093.1,742459583,144327696.8,14153.95524
3701,79,45,1000000000,135785676.7,135785676.7,987866378.9,192029945.6,25056.94682
3702,80,45,-1000000,662924.4112,662924.4112,5274735.208,937516.6931,0.71014829
3703,80,45,-750000,693621.3622,693621.3622,5520937.146,980928.7376,0.777972018
3704,80,45,-500000,724318.3132,724318.3132,5767139.085,1024340.782,0.848888546
3705,80,45,-400000,736597.0936,736597.0936,5865619.86,1041705.6,0.878121141
3706,80,45,-300000,748875.874,748875.874,5964100.635,1059070.418,0.907848584
3707,80,45,-200000,761154.6544,761154.6544,6062581.41,1076435.235,0.938070875
3708,80,45,-100000,773433.4348,773433.4348,6161062.186,1093800.053,0.968788013
